e0	rel_A	e1
e1	rel_B	e2
e3	rel_A	e4
e4	rel_B	e5
e6	rel_A	e7
e7	rel_B	e8
e9	rel_A	e10
e10	rel_B	e11
e12	rel_A	e13
e13	rel_B	e14
e15	rel_A	e16
e16	rel_B	e17
e18	rel_A	e19
e19	rel_B	e20
e21	rel_A	e22
e22	rel_B	e23
e24	rel_A	e25
e25	rel_B	e26
e27	rel_A	e28
e28	rel_B	e29
e30	rel_A	e31
e31	rel_B	e32
e33	rel_A	e34
e34	rel_B	e35
e36	rel_A	e37
e37	rel_B	e38
e39	rel_A	e40
e40	rel_B	e41
e42	rel_A	e43
e43	rel_B	e44
e45	rel_A	e46
e46	rel_B	e47
e48	rel_A	e49
e49	rel_B	e50
e51	rel_A	e52
e52	rel_B	e53
e54	rel_A	e55
e55	rel_B	e56
e57	rel_A	e58
e58	rel_B	e59
e60	rel_A	e61
e61	rel_B	e62
e63	rel_A	e64
e64	rel_B	e65
e66	rel_A	e67
e67	rel_B	e68
e69	rel_A	e70
e70	rel_B	e71
e72	rel_A	e73
e73	rel_B	e74
e75	rel_A	e76
e76	rel_B	e77
e78	rel_A	e79
e79	rel_B	e80
e81	rel_A	e82
e82	rel_B	e83
e84	rel_A	e85
e85	rel_B	e86
e87	rel_A	e88
e88	rel_B	e89
e90	rel_A	e91
e91	rel_B	e92
e93	rel_A	e94
e94	rel_B	e95
e96	rel_A	e97
e97	rel_B	e98
e99	rel_A	e100
e100	rel_B	e101
e102	rel_A	e103
e103	rel_B	e104
e105	rel_A	e106
e106	rel_B	e107
e108	rel_A	e109
e109	rel_B	e110
e111	rel_A	e112
e112	rel_B	e113
e114	rel_A	e115
e115	rel_B	e116
e117	rel_A	e118
e118	rel_B	e119
e120	rel_A	e121
e121	rel_B	e122
e123	rel_A	e124
e124	rel_B	e125
e126	rel_A	e127
e127	rel_B	e128
e129	rel_A	e130
e130	rel_B	e131
e132	rel_A	e133
e133	rel_B	e134
e135	rel_A	e136
e136	rel_B	e137
e138	rel_A	e139
e139	rel_B	e140
e141	rel_A	e142
e142	rel_B	e143
e144	rel_A	e145
e145	rel_B	e146
e147	rel_A	e148
e148	rel_B	e149
e150	rel_A	e151
e151	rel_B	e152
e153	rel_A	e154
e154	rel_B	e155
e156	rel_A	e157
e157	rel_B	e158
e159	rel_A	e160
e160	rel_B	e161
e162	rel_A	e163
e163	rel_B	e164
e165	rel_A	e166
e166	rel_B	e167
e168	rel_A	e169
e169	rel_B	e170
e171	rel_A	e172
e172	rel_B	e173
e174	rel_A	e175
e175	rel_B	e176
e177	rel_A	e178
e178	rel_B	e179
e180	rel_A	e181
e181	rel_B	e182
e183	rel_A	e184
e184	rel_B	e185
e186	rel_A	e187
e187	rel_B	e188
e189	rel_A	e190
e190	rel_B	e191
e192	rel_A	e193
e193	rel_B	e194
e195	rel_A	e196
e196	rel_B	e197
e198	rel_A	e199
e199	rel_B	e200
e201	rel_A	e202
e202	rel_B	e203
e204	rel_A	e205
e205	rel_B	e206
e207	rel_A	e208
e208	rel_B	e209
e210	rel_A	e211
e211	rel_B	e212
e213	rel_A	e214
e214	rel_B	e215
e216	rel_A	e217
e217	rel_B	e218
e219	rel_A	e220
